time,magnitude
1.3,-0.7753317155330663
1.31,0.034281487403013663
1.32,-0.5311518568630524
1.33,0.2367962153175908
1.34,-0.4597121171169016
1.35,0.7749672025087697
1.36,-0.39162664616811854
1.37,-0.1610307581028378
1.3800000000000001,0.4067586086848349
1.3900000000000001,-0.6154321582169776
1.4000000000000001,0.11372996730206471
1.41,0.653571377141214
1.42,-0.8037416172806138
1.43,0.0923169292661521
1.44,0.12994139712421177
1.45,0.3909114358886552
1.46,-0.618475355439041
1.47,-0.6602283065421382
1.48,0.2609707828084488
1.49,0.14849233661659303
1.5,0.12524642517293827
1.51,0.17322410474848784
1.52,-0.3400123607892454
1.53,0.11612684858050178
1.54,0.14653623664934062
1.55,-0.3571757090131839
1.56,0.9328872555723783
1.57,0.23691646045589376
1.58,-0.5956517486013243
1.59,0.32827680431691486
1.6,-0.4873408351136607
1.61,0.393542301871226
1.62,0.579297789503702
1.6300000000000001,-0.41034115917585523
1.6400000000000001,0.4816880646221609
1.6500000000000001,0.20639046346824916
1.6600000000000001,0.411030079997245
1.67,0.9483964913269737
1.68,-0.12269405800143525
1.69,-0.3768680821787448
1.7,-0.44475721481276165
1.71,-0.40790514248271914
1.72,-0.0385508547070521
1.73,0.17057598740832194
1.74,0.13834539966500953
1.75,0.4135916245180119
1.76,0.00650094593895351
1.77,0.7267670385786584
1.78,-0.13232841661897804
1.79,1.3600845832948094
1.8,0.3128336738825031
1.81,-0.4285787782081413
1.82,-0.5354462490305562
1.83,0.24123620762159265
1.84,-0.11173139266292545
1.85,0.357000247046046
1.86,0.23661881228677242
1.87,-0.03641445632843639
1.8800000000000001,-0.4233968590342025
1.8900000000000001,-0.7574236123429323
1.9000000000000001,-0.22325747603351054
1.9100000000000001,0.42819939716173616
1.92,0.10704687206510198
1.93,-0.622869389355994
1.94,0.086590462925591
1.95,0.1926586898644184
1.96,-0.4419287181005665
1.97,0.07686255297276395
1.98,0.029104359222999948
1.99,-0.5714851489153115
2.0,0.17889368017414164
2.0100000000000002,0.2803922631841172
2.02,0.5415256215876385
2.0300000000000002,0.5269010260174515
2.04,-0.6888346839785455
2.05,-0.4689125199575614
2.06,0.2575176336043299
2.07,0.2568929754561044
2.08,0.25752384315302396
2.09,1.9263657453273606
2.1,0.2854452553465835
2.11,0.5677828200902995
2.12,0.47700088174660116
2.13,0.325695625652899
2.14,-0.1576346223201728
2.15,0.3794846102466337
2.16,-0.3864126072687859
2.17,-0.11840930337000444
2.18,-0.24268177391455173
2.19,0.04093706969316128
2.2,1.1573292833367543
2.21,-0.933632596295874
2.22,0.34313009518725673
2.23,-0.8063579355948258
2.24,-0.23596593289471673
2.25,0.544475298483683
2.2600000000000002,0.032140009547731385
2.27,-0.5388723889646531
2.2800000000000002,-0.3576518546299841
2.29,0.3397988744673379
2.3000000000000003,-0.36518331585856834
2.31,0.10822929479098743
2.32,0.022785919951906892
2.33,-0.32580017380290854
2.34,1.0719720446626628
2.35,0.3169595111590056
2.36,-1.0125712933288036
2.37,0.09322715738471382
2.38,-0.330893232384194
2.39,0.426216667398112
2.4,-0.3962603692163503
2.41,-0.05736822073344951
2.42,0.25249363949022857
2.43,0.43287759708506074
2.44,-0.6001482035278881
2.45,-0.1672506179204742
2.46,-0.2374726555804781
2.47,-0.32666461628685595
2.48,0.8827271201405484
2.49,0.20249085548047777
2.5,-0.6304419771675226
2.5100000000000002,0.45893097352738804
2.52,1.0610780985063166
2.5300000000000002,0.5162326302755734
2.54,-0.7596849829770067
2.5500000000000003,-0.24211703643312568
2.56,0.6334555745933114
2.57,-0.3538347328093904
2.58,0.22190971407311422
2.59,0.3873170267146684
2.6,-0.4634652357890415
2.61,-0.02976267803090004
2.62,-1.6206336700345363
2.63,-0.5121938206671449
2.64,-0.12628407569658015
2.65,-0.6238915909824247
2.66,0.8162056519658176
2.67,-0.7150706889803163
2.68,-0.22002224334849188
2.69,0.06537028864304567
2.7,0.7206366445330578
2.71,-0.7179310755897197
2.72,0.5815818760774798
2.73,0.0051165305097935244
2.74,-0.49075432552397547
2.75,0.23105173713163538
2.7600000000000002,0.09952984778673502
2.77,-0.30010843857939734
2.7800000000000002,0.03490104249500946
2.79,-0.1926567984308801
2.8000000000000003,0.05675867262562402
2.81,0.33106533726052334
2.82,0.793008408072676
2.83,-0.6189077494134245
2.84,1.0665166873281333
2.85,-0.9760438997612509
2.86,-0.07589254751779166
2.87,0.29415860324228826
2.88,0.14049593386751633
2.89,-0.3113497599102969
2.9,-0.10406112517863761
2.91,-0.2465004673294164
2.92,-0.29468237847210577
2.93,0.4248010485105123
2.94,0.17850774298252367
2.95,-0.3464547976303271
2.96,0.44979993771662535
2.97,0.15364976043830467
2.98,0.40643105941948005
2.99,0.3148144209618061
3.0,-0.41449750546103614
3.0100000000000002,-0.2800905200984848
3.02,0.3736468025616309
3.0300000000000002,0.3051851327167324
3.04,-0.010450796982074066
3.0500000000000003,0.058663691654391
3.06,0.6388324478942125
3.0700000000000003,-0.29578569441791497
3.08,0.27354869058501896
3.09,-0.10109632621694703
3.1,-0.10884060161361014
3.11,0.549388425993595
3.12,0.4127081744940149
3.13,0.40675481800031926
3.14,0.6527394035771645
3.15,0.010501920816379524
3.16,0.34097648564748195
3.17,-0.15513337829672802
3.18,0.16208317624422106
3.19,-0.06507152718384229
3.2,0.048497982496359095
3.21,0.2975785127184568
3.22,-0.40911034161673626
3.23,1.0461936378427301
3.24,-0.503008690749851
3.25,-0.6070943063938661
3.2600000000000002,0.5790554367500339
3.27,0.39583134698146794
3.2800000000000002,0.31205990852607757
3.29,0.31417275463213995
3.3000000000000003,-0.0061233864234573115
3.31,-0.44862718574291577
3.3200000000000003,0.03790227909686317
3.33,-0.33858085575605584
3.34,0.4875598667088756
3.35,-0.07352869075106933
3.36,-0.4127485983962558
3.37,-0.16069292082649672
3.38,0.20646572713781217
3.39,-0.28186227640198736
3.4,-0.4111101977832157
3.41,0.12184360574595615
3.42,0.12248328555436139
3.43,-0.2534715876855649
3.44,-0.2355191528091614
3.45,0.11602496867881815
3.46,-0.7240421707486621
3.47,-0.7037318871882776
3.48,-0.359222110626218
3.49,-0.10672357585592362
3.5,0.1554537827990023
3.5100000000000002,0.737678108474776
3.52,0.4288298116010097
3.5300000000000002,-0.07996926498171356
3.54,-0.009508103951344415
3.5500000000000003,-0.5012646823189044
3.56,-0.009256567996194965
3.5700000000000003,-0.14432931946006916
3.58,0.16135928016904474
3.59,-0.4136154717761615
3.6,0.25967325712058614
3.61,0.7663694565012888
3.62,-0.0543800742284288
3.63,0.20085586104947073
3.64,0.34507199585555626
3.65,-0.20061023594291813
3.66,0.11204624090520839
3.67,0.00629620039089743
3.68,0.04883804927441586
3.69,-0.38650489192773324
3.7,0.012255087129471357
3.71,0.24899914562272488
3.72,0.7255718038975209
3.73,0.47963541304260343
3.74,1.0765912287557782
3.75,-0.38367378144402475
3.7600000000000002,0.4361603183603391
3.77,0.09167100286917587
3.7800000000000002,1.0949014666088361
3.79,-0.40414914267757573
3.8000000000000003,-0.41986092109038803
3.81,-0.2996963227220111
3.8200000000000003,-1.0619478621549034
3.83,-0.2628775108403805
3.84,-0.379566330776849
3.85,0.07519689323810382
3.86,0.17087798788857972
3.87,0.9380854196079431
3.88,0.4752119190930251
3.89,-0.28845182783120155
3.9,-0.449207335674179
3.91,0.24595958575325286
3.92,-0.6601166035103211
3.93,0.9157293829271769
3.94,0.5897200603606435
3.95,-0.2345878260523524
3.96,-0.8565672645454387
3.97,0.6769361870827064
3.98,-0.05726992262630894
3.99,0.6189081559867309
4.0,-0.7972138293971835
4.01,-0.29968751147688644
4.0200000000000005,0.002621849859091583
4.03,0.023490296882371028
4.04,-0.22503273573962182
4.05,0.3114249661737494
4.0600000000000005,-0.5338102146912972
4.07,-0.07118974251064675
4.08,0.06014781585594943
4.09,0.2572194170293745
4.1,0.3558074390444449
4.11,-0.5623210459189346
4.12,-0.7670570853678111
4.13,0.6388384109492545
4.14,0.16615700598979583
4.15,-0.3742432682782768
4.16,0.7755759877612615
4.17,0.05783731714642933
4.18,0.5896485920319132
4.19,0.033759240705054476
4.2,1.0303739624409936
4.21,0.8776704212216022
4.22,-0.12448207423953675
4.23,0.4857854754771777
4.24,0.3226879747925738
4.25,0.6843157787661743
4.26,-0.48246173029005224
4.2700000000000005,0.34302572999921965
4.28,0.5292122434247939
4.29,-0.8793697432115571
4.3,-0.5916292563328875
4.3100000000000005,-1.0196160888800503
4.32,-0.13470341722227888
4.33,0.35877112789798116
4.34,0.751178526048014
4.3500000000000005,0.03704739020988759
4.36,0.8143077727856459
4.37,-0.6900507291074457
4.38,-0.8516912196775773
4.39,-0.02777384944830939
4.4,0.19203272446965364
4.41,-0.016347374047046555
4.42,-1.0337210500199383
4.43,-0.044560019756394204
4.44,-0.6522347502524266
4.45,0.33483627441501923
4.46,0.18329912304842413
4.47,-0.4699398931636776
4.48,-0.25693345866834677
4.49,-0.5296067609444758
4.5,-0.03133954863658594
4.51,0.47757116025061913
4.5200000000000005,-0.49286302316777186
4.53,0.2520232577589222
4.54,-0.2651288091862204
4.55,-0.3964364161311721
4.5600000000000005,-0.053515179977278914
4.57,-0.517621161209687
4.58,-0.276824652673591
4.59,-0.5989389462944242
4.6000000000000005,0.9823625664581946
4.61,0.017631775985864306
4.62,-0.3498627539962928
4.63,0.106989955367111
4.64,-0.05616402484541491
4.65,-0.11048479976661149
4.66,0.3070833500217126
4.67,0.37875385502365255
4.68,-0.26525057380526373
4.69,-0.28790912032234
4.7,-0.137525848575822
4.71,-1.1509605823677924
4.72,-0.7575955310992761
4.73,0.6834371337222623
4.74,0.8224838567506418
4.75,-0.12451801977818916
4.76,0.2882784815278832
4.7700000000000005,0.15562507727176805
4.78,1.5394404042276189
4.79,0.5597874557172884
4.8,-0.06395879574038327
4.8100000000000005,-0.4777702203002129
4.82,-0.8032231601287863
4.83,0.10173181793361155
4.84,-0.3781753726421517
4.8500000000000005,-0.7111268547988371
4.86,-0.3232864421212633
4.87,-0.5407740018071975
4.88,0.8435708175362824
4.89,0.44081987847472526
4.9,-0.003986320658308686
4.91,0.7399720694450129
4.92,0.03868415382380915
4.93,-0.43064210066413183
4.94,0.7615620386348286
4.95,0.26945502184232933
4.96,-0.5186230771632282
4.97,-0.0951693390418041
4.98,-0.4378091266923786
4.99,-0.691399865482168
5.0,0.4630887737658207
5.01,0.9547083202350652
5.0200000000000005,-0.6992837869095706
5.03,0.28148461834528543
5.04,-0.32532128456091347
5.05,-0.24356269188234803
5.0600000000000005,-0.2961969621194346
5.07,-0.431995384839908
5.08,0.024260813972413496
5.09,-0.4154750582055189
5.1000000000000005,0.1352284128899194
5.11,-0.025119054724568476
5.12,-0.11947402343320487
5.13,-0.45378183102079894
5.14,-0.28838566528416637
5.15,0.377695612912878
5.16,0.2504585938121904
5.17,-0.4887776223992755
5.18,0.049666152714612936
5.19,0.3756935616858945
5.2,-0.8347026405606859
5.21,0.2716800961899675
5.22,-0.33131187947292334
5.23,0.28529933429657967
5.24,-0.38162957827125843
5.25,-0.9024410503322595
5.26,-0.8137712189415813
5.2700000000000005,0.024042473330690997
5.28,0.12986125086074093
5.29,-0.4521583125522043
5.3,0.31929622938868696
5.3100000000000005,-0.8307600311344799
5.32,-0.033039899323658285
5.33,-0.6055080998812283
5.34,-0.3259180539010796
5.3500000000000005,0.023699335658207008
5.36,-0.4302066826419762
5.37,-0.19227777211491268
5.38,0.5031464046072203
5.39,-0.2884459347615744
5.4,0.4178460560325709
5.41,-0.564853427328809
5.42,0.2649020889576414
5.43,0.7207843103289502
5.44,-1.2358222500636447
5.45,-0.3984476277352384
5.46,0.28853606359027
5.47,-0.10152269302149634
5.48,0.18557293668565442
5.49,-0.3019925933579103
5.5,0.04329489373644996
5.51,-0.07783861769603974
5.5200000000000005,0.5838910308299037
5.53,0.12721042165060656
5.54,0.1688013310376011
5.55,-0.2059384830612337
5.5600000000000005,-0.24380311203624677
5.57,-0.21627909390981045
5.58,0.19722607118914842
5.59,-0.21049224041013148
5.6000000000000005,0.14488742844820646
5.61,1.0377003993227194
5.62,0.4355623517158462
5.63,-0.16301176608392057
5.64,0.6006069610819724
5.65,-0.2040376865107757
5.66,-1.019062267588927
5.67,-0.504043155458702
5.68,-0.9353959605129278
5.69,-0.17575674202065433
5.7,0.00920918959477585
5.71,0.8382186561376413
5.72,0.16346368688208132
5.73,-0.10955026440443212
5.74,0.4147027905917446
5.75,-1.1055676545039426
5.76,0.11780727905428297
5.7700000000000005,0.3854325969434834
5.78,-0.7392931228899208
5.79,0.5718770216034645
5.8,0.16924820374720706
5.8100000000000005,-0.20764395695040064
5.82,0.3163909330531424
5.83,1.135346428902198
5.84,0.09093312752924758
5.8500000000000005,0.12411029315016804
5.86,-0.22968044977012206
5.87,-0.4249221847323959
5.88,0.4151679082721228
5.89,-0.4280419129544336
5.9,0.035783118609696234
5.91,-0.23882872338255834
5.92,0.23948991287319593
5.93,0.16683105264347414
5.94,0.5187699721289496
5.95,-0.2550081994273735
5.96,-0.13493746764668563
5.97,-0.4893818578911537
5.98,-0.2221466300380558
5.99,0.1886502465224261
6.0,0.37849430832267594
6.01,-0.4610826620888127
6.0200000000000005,0.4348029600528301
6.03,0.6778189294024755
6.04,0.20671745161185043
6.05,0.938397906279033
6.0600000000000005,-0.3868945995517865
6.07,-0.6223273516557085
6.08,-0.8893601244521393
6.09,0.7480221557445915
6.1000000000000005,0.3271828281770289
6.11,-0.027792335455227534
6.12,0.13998431315991014
6.13,-0.5627445236491883
6.140000000000001,1.2228759898084132
6.15,0.06461059098761375
6.16,0.054697397302446445
6.17,0.362883311949346
6.18,0.2405046158683566
6.19,0.11194201213956569
6.2,-0.39523722772265596
6.21,0.23573417856799786
6.22,0.9410122482375168
6.23,0.6727100230774888
6.24,0.7965933133196985
6.25,-0.2556078382155926
6.26,-0.49480241012929044
6.2700000000000005,-0.06289346004982407
6.28,0.027862456144347302
6.29,0.5470957592354743
6.3,-0.8462323148574097
6.3100000000000005,0.7647751597303069
6.32,-0.07900394928949471
6.33,-0.21344053497371002
6.34,-0.5060521876300837
6.3500000000000005,-0.8274283359328847
6.36,0.4115852919809573
6.37,0.036658983594201944
6.38,-0.6449804498705269
6.390000000000001,-0.647539386031808
6.4,-0.1678923496450641
6.41,0.8345107626446965
6.42,-0.1297956756818024
6.43,-0.7515714765590531
6.44,-0.12287153204297216
6.45,-0.13636178487383524
6.46,-1.3484433214707858
6.47,-0.027147433258906103
6.48,-0.11546726510433898
6.49,0.3481031824067092
6.5,0.9244780474726726
6.51,0.5632825147738787
6.5200000000000005,-0.13444434527741528
6.53,-0.5532629543708352
6.54,1.2866799016249302
6.55,0.02960921700724413
6.5600000000000005,0.0069646459564731015
6.57,-0.012062543555001639
6.58,0.09904238038392747
6.59,-0.07218020596197124
6.6000000000000005,-0.28683100344011814
6.61,-0.27342947062019607
6.62,-0.016376635107999193
6.63,-0.2717123855668825
6.640000000000001,-0.3564228913385822
6.65,0.05321511384594842
6.66,-0.12748860871042764
6.67,0.7519964942913443
6.68,-1.325484904196506
6.69,0.5457534259612309
6.7,0.6230425962488145
6.71,-1.0366951162040747
6.72,-0.17134379704017438
6.73,-0.18572043299789573
6.74,-0.7037558473589106
6.75,-0.38890834379543765
6.76,-0.5552879227329144
6.7700000000000005,0.8761352217118114
6.78,0.4678391965737306
6.79,0.6357775474970794
6.8,0.36083603202161757
6.8100000000000005,-0.5645258856086146
6.82,-0.26226013313988683
6.83,0.24468728061395903
6.84,-0.6110639044459727
6.8500000000000005,0.35649921508619403
6.86,-0.12016269907906751
6.87,-0.18741040377479876
6.88,0.35547998410174575
6.890000000000001,0.22213165574301988
6.9,-0.18048308290953996
6.91,0.579664901682124
6.92,-0.5405316637999487
6.93,0.3079678034721319
6.94,0.2965506289841919
6.95,-0.15477321965699514
6.96,0.163066511121059
6.97,-0.6255567881926515
6.98,0.4620135096034505
6.99,-0.09245106822149451
7.0,-0.26136151025951976
7.01,0.5245046129184446
7.0200000000000005,-0.3521718452713796
7.03,-0.7042306481817798
7.04,-0.7783145867619519
7.05,0.3030049756728198
7.0600000000000005,-0.6402146762481415
7.07,0.8773970909921823
7.08,-1.040964703941861
7.09,0.8482281841450191
7.1000000000000005,0.1055087336013092
7.11,-0.048356555935196194
7.12,-0.27245954340447487
7.13,0.19956805717603543
7.140000000000001,-0.018817351212424182
7.15,0.5516509410082607
7.16,0.05711382433101982
7.17,0.0751508807309388
7.18,-0.18180610610692793
7.19,-0.028472811860533728
7.2,0.1539008844460296
7.21,-0.8550841963283128
7.22,-0.6740927110528565
7.23,0.3716320470113575
7.24,0.08543271906397093
7.25,-0.09199166817633957
7.26,0.00921696653269658
7.2700000000000005,0.17379085268083552
7.28,-0.26987984015468075
7.29,-0.38915236270115633
7.3,0.09792262754884078
7.3100000000000005,-0.489186388807516
7.32,0.20412637785723592
7.33,-0.8512918021189202
7.34,0.5145778186628218
7.3500000000000005,0.2362987412065215
7.36,0.12801486715693783
7.37,0.49134549197275695
7.38,0.8327372222312883
7.390000000000001,0.5071850325090652
7.4,-0.9204371156658226
7.41,-0.6397884833678508
7.42,-0.3124092888478394
7.43,0.013045525105416893
7.44,0.2588295102345615
7.45,-0.3628719065767328
7.46,0.09338338223853916
7.47,-0.3776914661766613
7.48,-0.3057589014959741
7.49,-0.7033305484241111
7.5,-0.46161662305545215
7.51,-0.6758423028081668
7.5200000000000005,-0.48793662648866637
7.53,0.5268208983039198
7.54,-0.4746994444159715
7.55,1.3161910324186954
7.5600000000000005,0.2466589504404446
7.57,0.09241806184743695
7.58,-0.4291788900906068
7.59,0.3501549397044957
7.6000000000000005,-0.28781891311888697
7.61,0.06100490732268072
7.62,1.2800422691343973
7.63,-0.048029949862324936
7.640000000000001,0.5746366631428379
7.65,-0.3515882125629437
7.66,-0.01749424524848085
7.67,0.885400317817755
7.68,-0.3134835288938837
7.69,0.9062242789984644
7.7,0.3538759677277377
7.71,-0.2812333879471338
7.72,0.3162038695277605
7.73,0.48627722481336494
7.74,0.3109049811085982
7.75,-0.7851123599452282
7.76,-0.3635685879124343
7.7700000000000005,-0.12375931777575237
7.78,-0.03721671455002314
7.79,0.310336048775339
7.8,0.08885050046662692
7.8100000000000005,-0.6676721793550506
7.82,0.1900989255029816
7.83,0.3052928726419116
7.84,0.2798952239655199
7.8500000000000005,0.5403903627773109
7.86,0.41696107727445203
7.87,0.22959003961421834
7.88,-0.035082855729323514
7.890000000000001,-0.8304804667579957
7.9,0.21480910956629293
7.91,0.10384384358155557
7.92,0.13578941859768673
7.930000000000001,-0.6383742879101547
7.94,-0.5405282702041312
7.95,0.5265764266664518
7.96,-0.01977757692832752
7.97,0.3407503486863122
7.98,0.014159188065230586
7.99,0.014878069747872594
8.0,0.46914190298799885
8.01,-0.25802236410868695
8.02,0.04806038847049168
8.03,-0.23113764435252124
8.040000000000001,-0.2172481137161578
8.05,-0.15458606173431969
8.06,0.11106688581685642
8.07,-0.23937431083173866
8.08,0.6278780627867604
8.09,-0.44730365110975195
8.1,-0.09343582208067952
8.11,-0.21986552913708746
8.120000000000001,0.7234889421768664
8.13,0.09827738825578732
8.14,0.5159222697343174
8.15,-0.742780186518486
8.16,0.13352513293462942
8.17,0.4448153978117185
8.18,0.04114199463771209
8.19,0.5327401875326756
8.2,-0.2586442250501861
8.21,0.70467372009279
8.22,1.1494490618096251
8.23,-0.18141928021982953
8.24,-0.2227512607003859
8.25,0.7266922385588505
8.26,0.7897860728653562
8.27,-0.26143001357663415
8.28,-0.21009340854792863
8.290000000000001,-0.1408923044302536
8.3,-0.6722252555171385
8.31,-0.4593259732420991
8.32,-0.5020703833760339
8.33,-0.3838987825520642
8.34,-0.01734244369339059
8.35,0.11710736626826038
8.36,0.7752502464070384
8.370000000000001,-0.4991770203693955
8.38,0.4921611992382919
8.39,-0.10699442211275448
8.4,-0.024731854826216475
8.41,0.3374097460833019
8.42,-0.5613610107811493
8.43,0.1912048730920253
8.44,0.08322610410652805
8.45,0.24622563200407455
8.46,0.14458432195390905
8.47,1.2276500699554471
8.48,-0.318869992125658
8.49,-0.2654984775009088
8.5,-0.3115702632123822
8.51,-0.27773855958012733
8.52,-0.31869356365325885
8.53,0.5945082655537759
8.540000000000001,0.7102521239949274
8.55,-0.28537314687473814
8.56,-0.41617778655211435
8.57,0.23570777819320204
8.58,-0.2761115221404856
8.59,0.3164659088777554
8.6,0.10146151042564985
8.61,-0.757872057498616
8.620000000000001,0.7737526006650308
8.63,0.8979388365477609
8.64,-0.3063943452421931
8.65,-0.19385077996799208
8.66,0.14293269536245248
8.67,0.1672283949935125
8.68,0.3292721363364152
8.69,1.0051022693831748
8.700000000000001,-0.0884736137470247
8.71,-0.39914862226922687
8.72,-0.6896596140072636
8.73,-0.36546501997095954
8.74,-0.016563486436898547
8.75,0.8972789317588938
8.76,-0.2588056495180857
8.77,0.11189397581944925
8.78,-0.008211448036376037
8.790000000000001,0.594196636724042
8.8,1.2634662129368108
8.81,-0.2654343864601603
8.82,-0.24471972125911107
8.83,0.522080438534536
8.84,0.3409457448131557
8.85,0.9233536628680168
8.86,0.29196409266298196
8.870000000000001,-0.17964604539352977
8.88,0.29532741534615464
8.89,0.5543517902914539
8.9,0.410241090598682
8.91,0.25363701555364887
8.92,0.533337344794577
8.93,0.5846477952228364
8.94,0.6910794955187636
8.950000000000001,0.3243549437948213
8.96,-0.08355904015842718
8.97,0.07335684321666142
8.98,0.6032544832541784
8.99,-0.40846783549361804
9.0,0.1843366544364506
9.01,-0.19666940616368034
9.02,0.014372411467408744
9.03,0.6392259313036494
9.040000000000001,0.09554953400995167
9.05,0.023218274078074405
9.06,-0.6799280704899596
9.07,0.37312678301361035
9.08,0.3227420905705377
9.09,1.08162736165273
9.1,-0.15388911747650041
9.11,0.10957516383196948
9.120000000000001,0.12469184185537763
9.13,0.7887266398817372
9.14,-0.04764776619347605
9.15,0.13951076288516961
9.16,0.3039482548582696
9.17,0.09330456157817905
9.18,-0.22321680727526413
9.19,0.09704499644915379
9.200000000000001,0.536815874929886
9.21,-0.5132576497055301
9.22,0.066484837073438
9.23,-0.3500604074695866
9.24,0.5975233144624212
9.25,-0.7615934523918874
9.26,-0.27946092363579417
9.27,0.18860593753226043
9.28,0.7827620146171702
9.290000000000001,-0.0328751305364939
9.3,-0.2775997633465992
9.31,0.9405785347202951
9.32,-0.724006950208122
9.33,-1.099402978310041
9.34,0.2200072250266662
9.35,-0.2510271121763056
9.36,-0.5106164085653566
9.370000000000001,0.35417822364967666
9.38,0.12190035688559941
9.39,-0.2820393153683642
9.4,-0.6401521993354472
9.41,0.43622866414007233
9.42,0.3251005889793305
9.43,-0.049587931889691454
9.44,0.9233184980238329
9.450000000000001,-0.5350423831630763
9.46,-0.7627625854623694
9.47,-0.3459540349406222
9.48,-0.022793008177748902
9.49,0.12166972466134592
9.5,-0.12061802892816494
9.51,0.1760276982571484
9.52,-0.625769712095222
9.53,0.7218823020366297
9.540000000000001,-0.0410755891962844
9.55,0.5586479157940638
9.56,0.17136267318885207
9.57,0.22837660957689196
9.58,0.28488364011610195
9.59,0.22385428000865748
9.6,0.32136137993377195
9.61,0.6645762650662157
9.620000000000001,0.09826058485073506
9.63,0.35450187879425615
9.64,-0.04486784714361336
9.65,0.7200586077247364
9.66,-0.33819615102963485
9.67,0.9004702164554078
9.68,-0.020078975322171705
9.69,-0.7153875510590241
9.700000000000001,0.06405220745539464
9.71,-0.3405258287374404
9.72,0.42032177449436203
9.73,-0.32631198965119546
9.74,-0.22309171660738986
9.75,-0.9447703654727655
9.76,-0.22615315962453836
9.77,-1.2119396633144783
9.78,-0.7919514117428617
9.790000000000001,0.3802073280721487
9.8,0.3929000793254161
9.81,0.21272878089248237
9.82,-0.4834880715646065
9.83,-0.023855678070989927
9.84,-0.0018012695452842022
9.85,-0.5791823445962714
9.86,0.7516991508835753
9.870000000000001,0.4386811452878357
9.88,-0.11048208691483197
9.89,0.01344291949726539
9.9,0.10419140397377624
9.91,-1.0208674342121453
9.92,-0.12358869126029846
9.93,-0.3409921239988993
9.94,-0.5008100049474578
